Customer ID,Store Name,Transaction Date,Department,Product Name,Product Grouping,Department Type,Quantity,Unit_price,Total amount,Discount Amount,Final Amount,Sales Size,Loyalty Points,Discount Status,Unit Price Status,Quantity Status
8787,City Fresh Store,07-10-2024,Frozen Foods,Cheese,Dairy Product,Food,3,17,51,10,42,High Sales,30,Medium Discount,Medium,Medium Order
8790,Familyfood Express,04-03-2024,Canned Goods,Chicken Breast,Meat,General,1,16,16,3,13,Small Sales,57,Low Discount,Medium,Small Order
8792,City Fresh Store,30-08-2024,Personal Care,Bread,Other Items,General,2,22,44,4,40,Medium Sales,227,Low Discount,Medium,Medium Order
8793,Valueplus Market,11-08-2024,Produce,Ground Beef,Meat,General,1,21,21,4,17,Medium Sales,175,Low Discount,Medium,Small Order
8798,Corner Grocery,19-09-2023,Snacks & Candy,Milk,Dairy Product,Food,1,17,17,3,14,Small Sales,487,Low Discount,Medium,Small Order
8800,Supersave Central,20-12-2024,Frozen Foods,Pasta,Grains,Food,4,27,108,0,106,High Sales,17,No Discount,Medium,Medium Order
8801,Familyfood Express,21-10-2023,Meat & Seafood,Bread,Other Items,Non-Veg,5,4,20,0,19,Medium Sales,372,No Discount,Low,Bulk Order
8811,Megamart Westside,31-08-2024,Beverages,Tomatoes,Other Items,Drinks,4,22,88,13,75,High Sales,160,Medium Discount,Medium,Medium Order
8827,Corner Grocery,03-11-2023,Personal Care,Cereal,Other Items,General,3,16,48,0,48,Medium Sales,469,No Discount,Medium,Medium Order
8837,Supersave Central,18-09-2024,Produce,Onions,Other Items,General,4,24,96,19,77,High Sales,62,Medium Discount,Medium,Medium Order
8840,City Fresh Store,09-12-2024,Personal Care,Potatoes,Other Items,General,2,22,44,4,39,Medium Sales,270,Low Discount,Medium,Medium Order
8842,Valueplus Market,18-09-2024,Produce,Cheese,Dairy Product,General,3,7,21,2,18,Medium Sales,102,Low Discount,Low,Medium Order
8843,Valueplus Market,14-07-2024,Household Items,Eggs,Other Items,General,1,29,29,6,23,Medium Sales,229,Medium Discount,Medium,Small Order
8846,Familyfood Express,17-07-2025,Dairy,Yogurt,Dairy Product,Food,4,20,80,0,78,High Sales,494,No Discount,Medium,Medium Order
8847,Valueplus Market,26-05-2025,Meat & Seafood,Salmon,Meat,Non-Veg,5,11,55,9,49,High Sales,18,Medium Discount,Medium,Bulk Order
8849,Valueplus Market,20-01-2024,Health & Wellness,Milk,Dairy Product,General,5,14,70,14,56,High Sales,86,Medium Discount,Medium,Bulk Order
8851,Valueplus Market,01-11-2024,Beverages,Apples,Other Items,Drinks,1,29,29,6,23,Medium Sales,299,Medium Discount,Medium,Small Order
8861,Greengrocer Plaza,03-05-2024,Dairy,Apples,Other Items,Food,5,22,110,3,107,High Sales,156,Low Discount,Medium,Bulk Order
8871,Corner Grocery,17-12-2023,Frozen Foods,Apples,Other Items,Food,1,17,17,0,17,Small Sales,172,No Discount,Medium,Small Order
8873,City Fresh Store,15-06-2025,Personal Care,Cheese,Dairy Product,General,4,20,80,16,63,High Sales,18,Medium Discount,Medium,Medium Order
8886,Greengrocer Plaza,20-01-2024,Beverages,Cheese,Dairy Product,Drinks,3,2,6,1,5,Small Sales,189,Low Discount,Low,Medium Order
8894,City Fresh Store,24-04-2025,Household Items,Eggs,Other Items,General,3,23,69,7,63,High Sales,127,Medium Discount,Medium,Medium Order
8900,Familyfood Express,28-01-2024,Health & Wellness,Cereal,Other Items,General,3,18,54,5,47,High Sales,467,Low Discount,Medium,Medium Order
8905,Corner Grocery,07-08-2024,Beverages,Tomatoes,Other Items,Drinks,4,10,40,1,40,Medium Sales,199,Low Discount,Medium,Medium Order
8909,Supersave Central,27-10-2023,Household Items,Carrots,Other Items,General,4,21,84,0,84,High Sales,5,No Discount,Medium,Medium Order
8912,Quickstop Market,03-05-2024,Health & Wellness,Milk,Dairy Product,General,5,4,20,4,17,Medium Sales,374,Low Discount,Low,Bulk Order
8916,Valueplus Market,28-10-2023,Beverages,Salmon,Meat,Drinks,1,12,12,0,12,Small Sales,146,No Discount,Medium,Small Order
8921,Megamart Westside,02-08-2024,Bakery,Cheese,Dairy Product,Food,3,9,27,3,24,Medium Sales,39,Low Discount,Low,Medium Order
8932,Valueplus Market,03-01-2024,Bakery,Orange Juice,Other Items,Food,3,5,15,3,11,Small Sales,318,Low Discount,Low,Medium Order
8933,Quickstop Market,08-03-2024,Dairy,Bananas,Other Items,Food,1,12,12,2,10,Small Sales,375,Low Discount,Medium,Small Order
8939,Corner Grocery,21-11-2023,Household Items,Pasta,Grains,General,4,19,76,2,75,High Sales,168,Low Discount,Medium,Medium Order
8941,Supersave Central,09-11-2023,Household Items,Pasta,Grains,General,1,11,11,2,9,Small Sales,363,Low Discount,Medium,Small Order
8951,Corner Grocery,10-04-2025,Household Items,Apples,Other Items,General,4,23,92,5,87,High Sales,115,Low Discount,Medium,Medium Order
8953,Familyfood Express,20-01-2024,Household Items,Tomatoes,Other Items,General,2,26,52,8,44,High Sales,210,Medium Discount,Medium,Medium Order
8962,Supersave Central,01-05-2025,Health & Wellness,Potatoes,Other Items,General,1,26,26,3,24,Medium Sales,293,Low Discount,Medium,Small Order
8967,Familyfood Express,03-01-2024,Household Items,Tomatoes,Other Items,General,1,8,8,1,7,Small Sales,217,Low Discount,Low,Small Order
8972,Corner Grocery,19-09-2024,Bakery,Chicken Breast,Meat,Food,4,22,88,1,86,High Sales,52,Low Discount,Medium,Medium Order
8973,Corner Grocery,05-12-2023,Personal Care,Chicken Breast,Meat,General,1,15,15,3,11,Small Sales,398,Low Discount,Medium,Small Order
8988,Megamart Westside,18-01-2024,Canned Goods,Salmon,Meat,General,3,8,24,5,19,Medium Sales,483,Low Discount,Low,Medium Order
8993,Greengrocer Plaza,19-08-2023,Personal Care,Ground Beef,Meat,General,5,28,140,14,126,High Sales,256,Medium Discount,Medium,Bulk Order
8994,Quickstop Market,14-06-2025,Health & Wellness,Tomatoes,Other Items,General,2,13,26,5,21,Medium Sales,401,Low Discount,Medium,Medium Order
8996,Quickstop Market,17-04-2024,Meat & Seafood,Orange Juice,Other Items,Non-Veg,3,14,42,2,41,Medium Sales,283,Low Discount,Medium,Medium Order
9004,Corner Grocery,18-02-2024,Dairy,Ground Beef,Meat,Food,4,27,108,11,96,High Sales,476,Medium Discount,Medium,Medium Order
9005,Quickstop Market,19-02-2025,Snacks & Candy,Tomatoes,Other Items,Food,1,14,14,3,12,Small Sales,416,Low Discount,Medium,Small Order
9008,Greengrocer Plaza,16-10-2023,Beverages,Cereal,Other Items,Drinks,2,28,56,8,48,High Sales,82,Medium Discount,Medium,Medium Order
9011,Supersave Central,09-04-2024,Bakery,Pasta,Grains,Food,1,4,4,0,3,Small Sales,496,No Discount,Low,Small Order
9017,Greengrocer Plaza,27-11-2024,Dairy,Cheese,Dairy Product,Food,4,12,48,7,39,Medium Sales,97,Medium Discount,Medium,Medium Order
9019,Familyfood Express,19-09-2024,Health & Wellness,Salmon,Meat,General,2,24,48,4,45,Medium Sales,498,Low Discount,Medium,Medium Order
9022,Megamart Westside,09-06-2025,Snacks & Candy,Apples,Other Items,Food,1,10,10,0,10,Small Sales,402,No Discount,Medium,Small Order
9025,Supersave Central,07-02-2025,Personal Care,Potatoes,Other Items,General,1,24,24,4,20,Medium Sales,170,Low Discount,Medium,Small Order
9031,Freshmart Downtown,27-10-2023,Frozen Foods,Apples,Other Items,Food,1,1,1,0,1,Small Sales,70,No Discount,Low,Small Order
9037,Freshmart Downtown,29-07-2024,Frozen Foods,Salmon,Meat,Food,1,17,17,4,14,Small Sales,5,Low Discount,Medium,Small Order
9041,Quickstop Market,20-07-2024,Beverages,Cheese,Dairy Product,Drinks,5,15,75,7,67,High Sales,44,Medium Discount,Medium,Bulk Order
9042,Greengrocer Plaza,25-10-2023,Dairy,Orange Juice,Other Items,Food,5,13,65,1,64,High Sales,387,Low Discount,Medium,Bulk Order
9044,Greengrocer Plaza,27-10-2024,Household Items,Yogurt,Dairy Product,General,2,28,56,0,57,High Sales,426,No Discount,Medium,Medium Order
9047,Freshmart Downtown,09-01-2024,Frozen Foods,Orange Juice,Other Items,Food,2,4,8,0,7,Small Sales,314,No Discount,Low,Medium Order
9056,Greengrocer Plaza,03-10-2023,Frozen Foods,Onions,Other Items,Food,3,26,78,0,79,High Sales,135,No Discount,Medium,Medium Order
9061,City Fresh Store,22-09-2023,Produce,Ground Beef,Meat,General,5,27,135,27,107,High Sales,431,High Discount,Medium,Bulk Order
9071,Greengrocer Plaza,05-11-2023,Canned Goods,Potatoes,Other Items,General,2,15,30,4,27,Medium Sales,460,Low Discount,Medium,Medium Order
9079,Supersave Central,28-11-2023,Snacks & Candy,Potatoes,Other Items,Food,5,22,110,4,106,High Sales,290,Low Discount,Medium,Bulk Order
9083,Supersave Central,29-03-2025,Beverages,Bread,Other Items,Drinks,1,5,5,0,5,Small Sales,52,No Discount,Low,Small Order
9090,Greengrocer Plaza,12-07-2024,Personal Care,Chicken Breast,Meat,General,3,4,12,3,10,Small Sales,54,Low Discount,Low,Medium Order
9092,Corner Grocery,27-06-2025,Snacks & Candy,Pasta,Grains,Food,2,6,12,4,9,Small Sales,81,Low Discount,Low,Medium Order
9094,Corner Grocery,27-08-2023,Beverages,Cheese,Dairy Product,Drinks,5,19,95,9,85,High Sales,173,Medium Discount,Medium,Bulk Order
9095,Valueplus Market,01-08-2024,Health & Wellness,Onions,Other Items,General,3,14,42,8,34,Medium Sales,188,Medium Discount,Medium,Medium Order
9108,Valueplus Market,13-11-2024,Bakery,Ground Beef,Meat,Food,5,3,15,2,14,Small Sales,371,Low Discount,Low,Bulk Order
9109,Valueplus Market,19-06-2024,Meat & Seafood,Yogurt,Dairy Product,Non-Veg,1,23,23,2,21,Medium Sales,109,Low Discount,Medium,Small Order
9115,Corner Grocery,06-10-2024,Beverages,Ground Beef,Meat,Drinks,3,30,90,1,87,High Sales,300,Low Discount,Medium,Medium Order
9116,Freshmart Downtown,29-12-2023,Health & Wellness,Onions,Other Items,General,2,11,22,0,21,Medium Sales,379,No Discount,Medium,Medium Order
9117,Familyfood Express,17-03-2024,Produce,Cereal,Other Items,General,3,25,75,3,72,High Sales,493,Low Discount,Medium,Medium Order
9120,Freshmart Downtown,12-09-2023,Snacks & Candy,Rice,Grains,Food,4,15,60,9,52,High Sales,328,Medium Discount,Medium,Medium Order
9123,Quickstop Market,10-11-2024,Health & Wellness,Pasta,Grains,General,5,10,50,4,48,High Sales,455,Low Discount,Medium,Bulk Order
9133,Megamart Westside,02-05-2024,Produce,Pasta,Grains,General,4,20,80,16,64,High Sales,170,Medium Discount,Medium,Medium Order
9138,Valueplus Market,14-05-2025,Meat & Seafood,Bananas,Other Items,Non-Veg,1,20,20,2,18,Medium Sales,440,Low Discount,Medium,Small Order
9147,Corner Grocery,02-08-2024,Health & Wellness,Cereal,Other Items,General,5,5,25,4,21,Medium Sales,393,Low Discount,Low,Bulk Order
9151,Megamart Westside,18-05-2024,Health & Wellness,Tomatoes,Other Items,General,2,27,54,2,51,High Sales,43,Low Discount,Medium,Medium Order
9167,Quickstop Market,04-12-2024,Meat & Seafood,Milk,Dairy Product,Non-Veg,3,7,21,3,18,Medium Sales,277,Low Discount,Low,Medium Order
9171,Valueplus Market,19-06-2025,Health & Wellness,Ground Beef,Meat,General,5,18,90,3,87,High Sales,6,Low Discount,Medium,Bulk Order
9179,Corner Grocery,09-06-2024,Dairy,Cereal,Other Items,Food,5,10,50,0,50,High Sales,434,No Discount,Medium,Bulk Order
9180,Valueplus Market,23-11-2023,Snacks & Candy,Apples,Other Items,Food,1,10,10,2,8,Small Sales,287,Low Discount,Medium,Small Order
9185,Megamart Westside,04-06-2025,Bakery,Apples,Other Items,Food,4,19,76,3,75,High Sales,303,Low Discount,Medium,Medium Order
9189,Freshmart Downtown,12-11-2024,Personal Care,Apples,Other Items,General,4,28,112,0,111,High Sales,126,No Discount,Medium,Medium Order
9193,Freshmart Downtown,07-09-2023,Health & Wellness,Milk,Dairy Product,General,1,7,7,1,6,Small Sales,405,Low Discount,Low,Small Order
9199,Corner Grocery,29-09-2024,Health & Wellness,Chicken Breast,Meat,General,5,9,45,4,40,Medium Sales,310,Low Discount,Low,Bulk Order
9209,Corner Grocery,24-03-2025,Snacks & Candy,Salmon,Meat,Food,4,14,56,8,47,High Sales,198,Medium Discount,Medium,Medium Order
9221,Valueplus Market,16-07-2025,Personal Care,Chicken Breast,Meat,General,3,15,45,7,38,Medium Sales,152,Medium Discount,Medium,Medium Order
9224,Corner Grocery,23-05-2024,Household Items,Onions,Other Items,General,3,14,42,0,42,Medium Sales,14,No Discount,Medium,Medium Order
9225,City Fresh Store,10-01-2025,Frozen Foods,Onions,Other Items,Food,3,18,54,11,43,High Sales,169,Medium Discount,Medium,Medium Order
9228,City Fresh Store,29-04-2025,Frozen Foods,Ground Beef,Meat,Food,1,28,28,3,25,Medium Sales,13,Low Discount,Medium,Small Order
9229,Supersave Central,07-11-2024,Canned Goods,Chicken Breast,Meat,General,2,13,26,3,23,Medium Sales,169,Low Discount,Medium,Medium Order
9233,Greengrocer Plaza,23-07-2025,Bakery,Orange Juice,Other Items,Food,1,7,7,1,6,Small Sales,435,Low Discount,Low,Small Order
9234,Corner Grocery,16-12-2024,Household Items,Bananas,Other Items,General,4,20,80,8,72,High Sales,389,Medium Discount,Medium,Medium Order
9238,Megamart Westside,14-07-2025,Canned Goods,Cheese,Dairy Product,General,2,28,56,2,53,High Sales,390,Low Discount,Medium,Medium Order
9254,Quickstop Market,26-01-2024,Produce,Salmon,Meat,General,4,26,104,5,99,High Sales,278,Low Discount,Medium,Medium Order
9255,Supersave Central,18-03-2024,Produce,Carrots,Other Items,General,3,18,54,5,49,High Sales,150,Low Discount,Medium,Medium Order
9261,Quickstop Market,04-08-2024,Personal Care,Chicken Breast,Meat,General,2,7,14,2,13,Small Sales,273,Low Discount,Low,Medium Order
9270,Familyfood Express,03-07-2024,Dairy,Eggs,Other Items,Food,1,7,7,3,4,Small Sales,233,Low Discount,Low,Small Order
9279,Greengrocer Plaza,16-11-2024,Household Items,Apples,Other Items,General,5,22,110,11,100,High Sales,83,Medium Discount,Medium,Bulk Order
9281,Greengrocer Plaza,11-01-2024,Canned Goods,Cheese,Dairy Product,General,5,4,20,3,16,Medium Sales,413,Low Discount,Low,Bulk Order
9288,Greengrocer Plaza,28-02-2024,Meat & Seafood,Potatoes,Other Items,Non-Veg,4,23,92,0,91,High Sales,389,No Discount,Medium,Medium Order
9289,Unknown,21-12-2024,Snacks & Candy,Cheese,Dairy Product,Food,4,3,12,2,11,Small Sales,274,Low Discount,Low,Medium Order
9300,Megamart Westside,24-07-2025,Personal Care,Onions,Other Items,General,3,4,12,2,9,Small Sales,395,Low Discount,Low,Medium Order
9307,Familyfood Express,31-05-2024,Beverages,Orange Juice,Other Items,Drinks,1,10,10,3,7,Small Sales,311,Low Discount,Medium,Small Order
9312,Familyfood Express,03-10-2023,Dairy,Milk,Dairy Product,Food,3,18,54,8,45,High Sales,225,Medium Discount,Medium,Medium Order
9313,Freshmart Downtown,19-01-2024,Dairy,Yogurt,Dairy Product,Food,2,27,54,11,43,High Sales,462,Medium Discount,Medium,Medium Order
9316,City Fresh Store,10-10-2024,Snacks & Candy,Bread,Other Items,Food,4,10,40,8,31,Medium Sales,65,Medium Discount,Medium,Medium Order
9317,Supersave Central,22-11-2024,Snacks & Candy,Apples,Other Items,Food,5,29,145,14,130,High Sales,138,Medium Discount,Medium,Bulk Order
9318,Greengrocer Plaza,01-03-2024,Frozen Foods,Chicken Breast,Meat,Food,2,22,44,7,37,Medium Sales,249,Medium Discount,Medium,Medium Order
9327,Supersave Central,08-03-2025,Frozen Foods,Orange Juice,Other Items,Food,1,17,17,1,16,Small Sales,284,Low Discount,Medium,Small Order
9336,Megamart Westside,08-08-2023,Beverages,Orange Juice,Other Items,Drinks,4,12,48,7,40,Medium Sales,153,Medium Discount,Medium,Medium Order
9341,Megamart Westside,13-06-2024,Produce,Ground Beef,Meat,General,4,15,60,1,59,High Sales,389,Low Discount,Medium,Medium Order
9346,Familyfood Express,12-06-2024,Household Items,Orange Juice,Other Items,General,1,2,2,0,2,Small Sales,253,No Discount,Low,Small Order
9348,Corner Grocery,24-08-2024,Bakery,Eggs,Other Items,Food,1,27,27,3,24,Medium Sales,440,Low Discount,Medium,Small Order
9351,Quickstop Market,23-09-2024,Bakery,Pasta,Grains,Food,4,29,116,0,114,High Sales,343,No Discount,Medium,Medium Order
9355,Supersave Central,04-01-2024,Snacks & Candy,Apples,Other Items,Food,3,19,57,0,58,High Sales,360,No Discount,Medium,Medium Order
9361,Megamart Westside,18-07-2024,Canned Goods,Bread,Other Items,General,1,6,6,1,5,Small Sales,395,Low Discount,Low,Small Order
9363,Corner Grocery,10-12-2024,Bakery,Eggs,Other Items,Food,3,10,30,3,26,Medium Sales,331,Low Discount,Medium,Medium Order
9366,Megamart Westside,09-03-2025,Meat & Seafood,Tomatoes,Other Items,Non-Veg,3,27,81,3,79,High Sales,419,Low Discount,Medium,Medium Order
9369,Megamart Westside,02-11-2023,Frozen Foods,Onions,Other Items,Food,3,14,42,4,37,Medium Sales,145,Low Discount,Medium,Medium Order
9379,Quickstop Market,04-11-2023,Beverages,Bananas,Other Items,Drinks,3,11,33,2,30,Medium Sales,56,Low Discount,Medium,Medium Order
9394,City Fresh Store,03-11-2023,Frozen Foods,Cheese,Dairy Product,Food,3,8,24,4,22,Medium Sales,399,Low Discount,Low,Medium Order
9395,Freshmart Downtown,18-06-2024,Snacks & Candy,Bread,Other Items,Food,3,27,81,0,82,High Sales,392,No Discount,Medium,Medium Order
9401,Corner Grocery,22-06-2025,Snacks & Candy,Tomatoes,Other Items,Food,1,27,27,2,25,Medium Sales,471,Low Discount,Medium,Small Order
9406,Megamart Westside,20-04-2025,Dairy,Cheese,Dairy Product,Food,4,8,32,1,30,Medium Sales,202,Low Discount,Low,Medium Order
9410,Valueplus Market,29-11-2023,Snacks & Candy,Potatoes,Other Items,Food,2,29,58,9,49,High Sales,450,Medium Discount,Medium,Medium Order
9423,Quickstop Market,07-02-2024,Household Items,Potatoes,Other Items,General,2,14,28,4,24,Medium Sales,247,Low Discount,Medium,Medium Order
9428,City Fresh Store,06-07-2025,Produce,Milk,Dairy Product,General,5,24,120,18,103,High Sales,443,Medium Discount,Medium,Bulk Order
9431,Corner Grocery,08-05-2025,Canned Goods,Rice,Grains,General,4,24,96,4,94,High Sales,70,Low Discount,Medium,Medium Order
9433,Supersave Central,03-08-2024,Health & Wellness,Cereal,Other Items,General,4,3,12,1,11,Small Sales,9,Low Discount,Low,Medium Order
9443,Megamart Westside,26-10-2024,Household Items,Chicken Breast,Meat,General,3,5,15,0,16,Small Sales,41,No Discount,Low,Medium Order
9445,Unknown,03-01-2025,Canned Goods,Bread,Other Items,General,5,30,150,15,134,High Sales,478,Medium Discount,Medium,Bulk Order
9446,Familyfood Express,23-11-2023,Produce,Cereal,Other Items,General,1,19,19,0,19,Small Sales,447,No Discount,Medium,Small Order
9447,Quickstop Market,11-03-2025,Health & Wellness,Carrots,Other Items,General,3,11,33,5,27,Medium Sales,456,Low Discount,Medium,Medium Order
9450,Valueplus Market,11-09-2023,Beverages,Salmon,Meat,Drinks,5,27,135,3,133,High Sales,484,Low Discount,Medium,Bulk Order
9452,Greengrocer Plaza,29-05-2025,Snacks & Candy,Orange Juice,Other Items,Food,1,12,12,2,10,Small Sales,429,Low Discount,Medium,Small Order
9476,Valueplus Market,30-04-2024,Bakery,Apples,Other Items,Food,2,2,4,1,2,Small Sales,431,Low Discount,Low,Medium Order
9479,Quickstop Market,22-07-2024,Household Items,Milk,Dairy Product,General,2,15,30,4,25,Medium Sales,333,Low Discount,Medium,Medium Order
9482,Familyfood Express,02-06-2024,Health & Wellness,Cereal,Other Items,General,3,7,21,5,17,Medium Sales,491,Low Discount,Low,Medium Order
9486,Familyfood Express,01-08-2024,Dairy,Potatoes,Other Items,Food,2,21,42,4,38,Medium Sales,360,Low Discount,Medium,Medium Order
9499,Greengrocer Plaza,13-10-2024,Canned Goods,Potatoes,Other Items,General,5,2,10,2,7,Small Sales,453,Low Discount,Low,Bulk Order
9501,Valueplus Market,02-07-2025,Dairy,Eggs,Other Items,Food,1,10,10,2,8,Small Sales,265,Low Discount,Medium,Small Order
9502,Freshmart Downtown,25-12-2024,Health & Wellness,Eggs,Other Items,General,4,28,112,11,100,High Sales,57,Medium Discount,Medium,Medium Order
9507,Supersave Central,01-03-2024,Personal Care,Onions,Other Items,General,3,7,21,2,19,Medium Sales,261,Low Discount,Low,Medium Order
9515,Familyfood Express,22-06-2024,Health & Wellness,Yogurt,Dairy Product,General,4,22,88,14,76,High Sales,190,Medium Discount,Medium,Medium Order
9518,Freshmart Downtown,25-07-2025,Meat & Seafood,Carrots,Other Items,Non-Veg,2,17,34,3,32,Medium Sales,339,Low Discount,Medium,Medium Order
9525,Supersave Central,15-07-2024,Canned Goods,Rice,Grains,General,3,19,57,5,53,High Sales,481,Low Discount,Medium,Medium Order
